"subj" "expt" "item" "condition" "pos" "word" "correct" "rt" "spillover" "so" "rcpos"
"5897" 57 "e1" 17 "a" "10" "吊膽" "-" 2341 484 -1 "-1"
"5898" 57 "e1" 17 "a" "?" "N" "1" 7423 2341 -1 "-1"
"5899" 57 "e1" 5 "a" "0" "不喜歡" "-" 307 7423 -1 "1"
"5900" 57 "e1" 5 "a" "1" "店員" "-" 287 307 -1 "2"
"5901" 57 "e1" 5 "a" "2" "的" "-" 271 287 -1 "3"
"5902" 57 "e1" 5 "a" "3" "經理" "-" 438 271 -1 "4"
"5903" 57 "e1" 5 "a" "4" "站在" "-" 327 438 -1 "5"
"5904" 57 "e1" 5 "a" "5" "門口" "-" 1327 327 -1 "-1"
"5905" 57 "e1" 5 "a" "6" "招攬" "-" 563 1327 -1 "-1"
"5906" 57 "e1" 5 "a" "7" "生意" "-" 1247 563 -1 "-1"
"5907" 57 "e1" 5 "a" "?" "Y" "1" 1845 1247 -1 "-1"
"5908" 57 "e1" 13 "a" "0" "很" "-" 371 1845 -1 "-1"
"5909" 57 "e1" 13 "a" "1" "受不了" "-" 298 371 -1 "1"
"5910" 57 "e1" 13 "a" "2" "鋼琴師" "-" 1007 298 -1 "2"
"5911" 57 "e1" 13 "a" "3" "的" "-" 353 1007 -1 "3"
"5912" 57 "e1" 13 "a" "4" "小提琴家" "-" 308 353 -1 "4"
"5913" 57 "e1" 13 "a" "5" "脾氣" "-" 2284 308 -1 "5"
"5914" 57 "e1" 13 "a" "6" "不好" "-" 332 2284 -1 "-1"
"5915" 57 "e1" 13 "a" "7" "對人" "-" 349 332 -1 "-1"
"5916" 57 "e1" 13 "a" "8" "大吼" "-" 374 349 -1 "-1"
"5917" 57 "e1" 13 "a" "9" "大叫" "-" 445 374 -1 "-1"
"5918" 57 "e1" 13 "a" "?" "Y" "1" 1516 445 -1 "-1"
"5919" 57 "e1" 9 "a" "0" "拜訪" "-" 292 1516 -1 "1"
"5920" 57 "e1" 9 "a" "1" "大伯" "-" 317 292 -1 "2"
"5921" 57 "e1" 9 "a" "2" "的" "-" 317 317 -1 "3"
"5922" 57 "e1" 9 "a" "3" "鄰居" "-" 337 317 -1 "4"
"5923" 57 "e1" 9 "a" "4" "家境" "-" 317 337 -1 "5"
"5924" 57 "e1" 9 "a" "5" "不好" "-" 332 317 -1 "-1"
"5925" 57 "e1" 9 "a" "6" "常" "-" 332 332 -1 "-1"
"5926" 57 "e1" 9 "a" "7" "需要" "-" 322 332 -1 "-1"
"5927" 57 "e1" 9 "a" "8" "朋友" "-" 312 322 -1 "-1"
"5928" 57 "e1" 9 "a" "9" "幫忙" "-" 862 312 -1 "-1"
"5929" 57 "e1" 9 "a" "?" "N" "1" 1345 862 -1 "-1"
"5930" 57 "e1" 1 "a" "0" "質疑" "-" 318 1345 -1 "1"
"5931" 57 "e1" 1 "a" "1" "助教" "-" 345 318 -1 "2"
"5932" 57 "e1" 1 "a" "2" "的" "-" 317 345 -1 "3"
"5933" 57 "e1" 1 "a" "3" "學生" "-" 319 317 -1 "4"
"5934" 57 "e1" 1 "a" "4" "很" "-" 317 319 -1 "5"
"5935" 57 "e1" 1 "a" "5" "不" "-" 302 317 -1 "-1"
"5936" 57 "e1" 1 "a" "6" "高興" "-" 327 302 -1 "-1"
"5937" 57 "e1" 1 "a" "7" "所以" "-" 317 327 -1 "-1"
"5938" 57 "e1" 1 "a" "8" "四處" "-" 545 317 -1 "-1"
"5939" 57 "e1" 1 "a" "9" "投訴" "-" 745 545 -1 "-1"
"5940" 57 "e1" 1 "a" "?" "Y" "1" 2188 745 -1 "-1"
"5941" 57 "e1" 3 "c" "0" "教授" "-" 263 2188 1 "1"
"5942" 57 "e1" 3 "c" "1" "認識" "-" 243 263 1 "2"
"5943" 57 "e1" 3 "c" "2" "的" "-" 254 243 1 "3"
"5944" 57 "e1" 3 "c" "3" "作家" "-" 275 254 1 "4"
"5945" 57 "e1" 3 "c" "4" "很" "-" 283 275 1 "5"
"5946" 57 "e1" 3 "c" "5" "有名" "-" 277 283 1 "-1"
"5947" 57 "e1" 3 "c" "6" "著作" "-" 301 277 1 "-1"
"5948" 57 "e1" 3 "c" "7" "也" "-" 536 301 1 "-1"
"5949" 57 "e1" 3 "c" "8" "很多" "-" 1438 536 1 "-1"
"5950" 57 "e1" 3 "c" "?" "Y" "1" 3270 1438 1 "-1"
"5951" 57 "e1" 7 "c" "0" "老太太" "-" 288 3270 1 "1"
"5952" 57 "e1" 7 "c" "1" "遇見" "-" 303 288 1 "2"
"5953" 57 "e1" 7 "c" "2" "的" "-" 332 303 1 "3"
"5954" 57 "e1" 7 "c" "3" "女孩" "-" 281 332 1 "4"
"5955" 57 "e1" 7 "c" "4" "頭髮" "-" 289 281 1 "5"
"5956" 57 "e1" 7 "c" "5" "很長" "-" 469 289 1 "-1"
"5957" 57 "e1" 7 "c" "6" "而且" "-" 424 469 1 "-1"
"5958" 57 "e1" 7 "c" "7" "也" "-" 412 424 1 "-1"
"5959" 57 "e1" 7 "c" "8" "長的" "-" 2279 412 1 "-1"
"5960" 57 "e1" 7 "c" "9" "很" "-" 423 2279 1 "-1"
"5961" 57 "e1" 7 "c" "10" "漂亮" "-" 645 423 1 "-1"
"5962" 57 "e1" 7 "c" "?" "N" "1" 1823 645 1 "-1"
"5963" 57 "e1" 15 "c" "0" "明星" "-" 307 1823 1 "1"
"5964" 57 "e1" 15 "c" "1" "愛上" "-" 315 307 1 "2"
"5965" 57 "e1" 15 "c" "2" "的" "-" 314 315 1 "3"
"5966" 57 "e1" 15 "c" "3" "詩人" "-" 307 314 1 "4"
"5967" 57 "e1" 15 "c" "4" "充滿" "-" 303 307 1 "5"
"5968" 57 "e1" 15 "c" "5" "不切實際" "-" 688 303 1 "-1"
"5969" 57 "e1" 15 "c" "6" "的" "-" 406 688 1 "-1"
"5970" 57 "e1" 15 "c" "7" "幻想" "-" 465 406 1 "-1"
"5971" 57 "e1" 15 "c" "8" "整天" "-" 1265 465 1 "-1"
"5972" 57 "e1" 15 "c" "9" "作" "-" 432 1265 1 "-1"
"5973" 57 "e1" 15 "c" "10" "白日夢" "-" 924 432 1 "-1"
"5974" 57 "e1" 15 "c" "?" "Y" "1" 1377 924 1 "-1"
"5987" 58 "e1" 2 "c" "0" "老闆" "-" 418 1377 1 "1"
"5988" 58 "e1" 2 "c" "1" "信任" "-" 276 418 1 "2"
"5989" 58 "e1" 2 "c" "2" "的" "-" 256 276 1 "3"
"5990" 58 "e1" 2 "c" "3" "工程師" "-" 266 256 1 "4"
"5991" 58 "e1" 2 "c" "4" "工作" "-" 251 266 1 "5"
"5992" 58 "e1" 2 "c" "5" "很" "-" 272 251 1 "-1"
"5993" 58 "e1" 2 "c" "6" "認真" "-" 251 272 1 "-1"
"5994" 58 "e1" 2 "c" "7" "效率" "-" 251 251 1 "-1"
"5995" 58 "e1" 2 "c" "8" "又高" "-" 342 251 1 "-1"
"5996" 58 "e1" 2 "c" "?" "Y" "1" 5550 342 1 "-1"
"5997" 58 "e1" 20 "a" "0" "抱怨" "-" 403 5550 -1 "1"
"5998" 58 "e1" 20 "a" "1" "司機" "-" 379 403 -1 "2"
"5999" 58 "e1" 20 "a" "2" "的" "-" 286 379 -1 "3"
"6000" 58 "e1" 20 "a" "3" "乘客" "-" 282 286 -1 "4"
"6001" 58 "e1" 20 "a" "4" "總是" "-" 327 282 -1 "5"
"6002" 58 "e1" 20 "a" "5" "大聲" "-" 347 327 -1 "-1"
"6003" 58 "e1" 20 "a" "6" "喧嘩" "-" 292 347 -1 "-1"
"6004" 58 "e1" 20 "a" "7" "很" "-" 347 292 -1 "-1"
"6005" 58 "e1" 20 "a" "8" "令人" "-" 443 347 -1 "-1"
"6006" 58 "e1" 20 "a" "9" "受不了" "-" 448 443 -1 "-1"
"6007" 58 "e1" 20 "a" "?" "N" "1" 4565 448 -1 "-1"
"6008" 58 "e1" 16 "a" "0" "嘲笑" "-" 373 4565 -1 "1"
"6009" 58 "e1" 16 "a" "1" "寡婦" "-" 332 373 -1 "2"
"6010" 58 "e1" 16 "a" "2" "的" "-" 302 332 -1 "3"
"6011" 58 "e1" 16 "a" "3" "老處女" "-" 271 302 -1 "4"
"6012" 58 "e1" 16 "a" "4" "很" "-" 312 271 -1 "5"
"6013" 58 "e1" 16 "a" "5" "想" "-" 307 312 -1 "-1"
"6014" 58 "e1" 16 "a" "6" "交" "-" 251 307 -1 "-1"
"6015" 58 "e1" 16 "a" "7" "男朋友" "-" 276 251 -1 "-1"
"6016" 58 "e1" 16 "a" "8" "整天" "-" 286 276 -1 "-1"
"6017" 58 "e1" 16 "a" "9" "要人" "-" 291 286 -1 "-1"
"6018" 58 "e1" 16 "a" "10" "幫" "-" 443 291 -1 "-1"
"6019" 58 "e1" 16 "a" "11" "她" "-" 448 443 -1 "-1"
"6020" 58 "e1" 16 "a" "12" "做媒" "-" 887 448 -1 "-1"
"6021" 58 "e1" 16 "a" "?" "N" "1" 1875 887 -1 "-1"
"6022" 58 "e1" 18 "c" "0" "富豪" "-" 357 1875 1 "1"
"6023" 58 "e1" 18 "c" "1" "邀請" "-" 276 357 1 "2"
"6024" 58 "e1" 18 "c" "2" "的" "-" 241 276 1 "3"
"6025" 58 "e1" 18 "c" "3" "官員" "-" 231 241 1 "4"
"6026" 58 "e1" 18 "c" "4" "心懷" "-" 236 231 1 "5"
"6027" 58 "e1" 18 "c" "5" "不軌" "-" 246 236 1 "-1"
"6028" 58 "e1" 18 "c" "6" "但是" "-" 271 246 1 "-1"
"6029" 58 "e1" 18 "c" "7" "善於" "-" 241 271 1 "-1"
"6030" 58 "e1" 18 "c" "8" "隱藏" "-" 408 241 1 "-1"
"6031" 58 "e1" 18 "c" "?" "Y" "0" 1501 408 1 "-1"
"6032" 58 "e1" 8 "a" "0" "羨慕" "-" 357 1501 -1 "1"
"6033" 58 "e1" 8 "a" "1" "歌手" "-" 302 357 -1 "2"
"6034" 58 "e1" 8 "a" "2" "的" "-" 281 302 -1 "3"
"6035" 58 "e1" 8 "a" "3" "演員" "-" 342 281 -1 "4"
"6036" 58 "e1" 8 "a" "4" "想" "-" 297 342 -1 "5"
"6037" 58 "e1" 8 "a" "5" "往" "-" 276 297 -1 "-1"
"6038" 58 "e1" 8 "a" "6" "其他" "-" 276 276 -1 "-1"
"6039" 58 "e1" 8 "a" "7" "方面" "-" 271 276 -1 "-1"
"6040" 58 "e1" 8 "a" "8" "發展" "-" 322 271 -1 "-1"
"6041" 58 "e1" 8 "a" "9" "可是" "-" 271 322 -1 "-1"
"6042" 58 "e1" 8 "a" "10" "沒有" "-" 337 271 -1 "-1"
"6043" 58 "e1" 8 "a" "11" "機會" "-" 362 337 -1 "-1"
"6044" 58 "e1" 8 "a" "?" "Y" "0" 1658 362 -1 "-1"
"6045" 58 "e1" 6 "c" "0" "市長" "-" 307 1658 1 "1"
"6046" 58 "e1" 6 "c" "1" "打擾" "-" 286 307 1 "2"
"6047" 58 "e1" 6 "c" "2" "的" "-" 271 286 1 "3"
"6048" 58 "e1" 6 "c" "3" "議員" "-" 282 271 1 "4"
"6049" 58 "e1" 6 "c" "4" "整天" "-" 312 282 1 "5"
"6050" 58 "e1" 6 "c" "5" "講電話" "-" 342 312 1 "-1"
"6051" 58 "e1" 6 "c" "6" "因為" "-" 312 342 1 "-1"
"6052" 58 "e1" 6 "c" "7" "事情" "-" 443 312 1 "-1"
"6053" 58 "e1" 6 "c" "8" "多" "-" 448 443 1 "-1"
"6054" 58 "e1" 6 "c" "?" "N" "1" 1910 448 1 "-1"
"6055" 58 "e1" 4 "a" "0" "讚美" "-" 398 1910 -1 "1"
"6056" 58 "e1" 4 "a" "1" "聲樂家" "-" 322 398 -1 "2"
"6057" 58 "e1" 4 "a" "2" "的" "-" 453 322 -1 "3"
"6058" 58 "e1" 4 "a" "3" "指揮家" "-" 478 453 -1 "4"
"6059" 58 "e1" 4 "a" "4" "很" "-" 408 478 -1 "5"
"6060" 58 "e1" 4 "a" "5" "有天份" "-" 463 408 -1 "-1"
"6061" 58 "e1" 4 "a" "6" "但是" "-" 357 463 -1 "-1"
"6062" 58 "e1" 4 "a" "7" "也" "-" 367 357 -1 "-1"
"6063" 58 "e1" 4 "a" "8" "很" "-" 332 367 -1 "-1"
"6064" 58 "e1" 4 "a" "9" "驕傲" "-" 1342 332 -1 "-1"
"6065" 58 "e1" 4 "a" "?" "N" "0" 2243 1342 -1 "-1"
"6066" 58 "e1" 14 "c" "0" "屠夫" "-" 277 2243 1 "1"
"6067" 58 "e1" 14 "c" "1" "瞧不起" "-" 236 277 1 "2"
"6068" 58 "e1" 14 "c" "2" "的" "-" 226 236 1 "3"
"6069" 58 "e1" 14 "c" "3" "清潔工" "-" 231 226 1 "4"
"6070" 58 "e1" 14 "c" "4" "衣服" "-" 226 231 1 "5"
"6071" 58 "e1" 14 "c" "5" "總是" "-" 256 226 1 "-1"
"6072" 58 "e1" 14 "c" "6" "很" "-" 226 256 1 "-1"
"6073" 58 "e1" 14 "c" "7" "髒" "-" 236 226 1 "-1"
"6074" 58 "e1" 14 "c" "8" "身上" "-" 221 236 1 "-1"
"6075" 58 "e1" 14 "c" "9" "也" "-" 246 221 1 "-1"
"6076" 58 "e1" 14 "c" "10" "有股" "-" 211 246 1 "-1"
"6077" 58 "e1" 14 "c" "11" "怪" "-" 206 211 1 "-1"
"6078" 58 "e1" 14 "c" "12" "味道" "-" 372 206 1 "-1"
"6079" 58 "e1" 14 "c" "?" "Y" "1" 1819 372 1 "-1"
"6093" 58 "e1" 10 "c" "0" "郵差" "-" 332 1819 1 "1"
"6094" 58 "e1" 10 "c" "1" "撞到" "-" 231 332 1 "2"
"6095" 58 "e1" 10 "c" "2" "的" "-" 231 231 1 "3"
"6096" 58 "e1" 10 "c" "3" "送花童" "-" 261 231 1 "4"
"6097" 58 "e1" 10 "c" "4" "背著" "-" 256 261 1 "5"
"6098" 58 "e1" 10 "c" "5" "很多" "-" 251 256 1 "-1"
"6099" 58 "e1" 10 "c" "6" "東西" "-" 236 251 1 "-1"
"6100" 58 "e1" 10 "c" "7" "走路" "-" 221 236 1 "-1"
"6101" 58 "e1" 10 "c" "8" "東倒西歪" "-" 604 221 1 "-1"
"6102" 58 "e1" 10 "c" "?" "N" "1" 6030 604 1 "-1"
"6103" 59 "e1" 5 "c" "0" "店員" "-" 923 6030 1 "1"
"6104" 59 "e1" 5 "c" "1" "不喜歡" "-" 746 923 1 "2"
"6105" 59 "e1" 5 "c" "2" "的" "-" 1013 746 1 "3"
"6106" 59 "e1" 5 "c" "3" "經理" "-" 715 1013 1 "4"
"6107" 59 "e1" 5 "c" "4" "站在" "-" 2064 715 1 "5"
"6108" 59 "e1" 5 "c" "5" "門口" "-" 927 2064 1 "-1"
"6109" 59 "e1" 5 "c" "6" "招攬" "-" 781 927 1 "-1"
"6110" 59 "e1" 5 "c" "7" "生意" "-" 3951 781 1 "-1"
"6111" 59 "e1" 5 "c" "?" "Y" "1" 3526 3951 1 "-1"
"6112" 59 "e1" 9 "c" "0" "大伯" "-" 711 3526 1 "1"
"6113" 59 "e1" 9 "c" "1" "拜訪" "-" 569 711 1 "2"
"6114" 59 "e1" 9 "c" "2" "的" "-" 493 569 1 "3"
"6115" 59 "e1" 9 "c" "3" "鄰居" "-" 675 493 1 "4"
"6116" 59 "e1" 9 "c" "4" "家境" "-" 2316 675 1 "5"
"6117" 59 "e1" 9 "c" "5" "不好" "-" 2780 2316 1 "-1"
"6118" 59 "e1" 9 "c" "6" "常" "-" 534 2780 1 "-1"
"6119" 59 "e1" 9 "c" "7" "需要" "-" 882 534 1 "-1"
"6120" 59 "e1" 9 "c" "8" "朋友" "-" 534 882 1 "-1"
"6121" 59 "e1" 9 "c" "9" "幫忙" "-" 988 534 1 "-1"
"6122" 59 "e1" 9 "c" "?" "N" "1" 3526 988 1 "-1"
"6123" 59 "e1" 19 "a" "0" "協助" "-" 716 3526 -1 "1"
"6124" 59 "e1" 19 "a" "1" "居民" "-" 574 716 -1 "2"
"6125" 59 "e1" 19 "a" "2" "的" "-" 529 574 -1 "3"
"6126" 59 "e1" 19 "a" "3" "軍官" "-" 539 529 -1 "4"
"6127" 59 "e1" 19 "a" "4" "收傷" "-" 1008 539 -1 "5"
"6128" 59 "e1" 19 "a" "5" "了" "-" 2336 1008 -1 "-1"
"6129" 59 "e1" 19 "a" "6" "被" "-" 1059 2336 -1 "-1"
"6130" 59 "e1" 19 "a" "7" "送往" "-" 2331 1059 -1 "-1"
"6131" 59 "e1" 19 "a" "8" "醫院" "-" 539 2331 -1 "-1"
"6132" 59 "e1" 19 "a" "?" "N" "1" 6575 539 -1 "-1"
"6133" 59 "e1" 1 "c" "0" "助教" "-" 640 6575 1 "1"
"6134" 59 "e1" 1 "c" "1" "質疑" "-" 594 640 1 "2"
"6135" 59 "e1" 1 "c" "2" "的" "-" 478 594 1 "3"
"6136" 59 "e1" 1 "c" "3" "學生" "-" 478 478 1 "4"
"6137" 59 "e1" 1 "c" "4" "很" "-" 726 478 1 "5"
"6138" 59 "e1" 1 "c" "5" "不" "-" 579 726 1 "-1"
"6139" 59 "e1" 1 "c" "6" "高興" "-" 3926 579 1 "-1"
"6140" 59 "e1" 1 "c" "7" "所以" "-" 619 3926 1 "-1"
"6141" 59 "e1" 1 "c" "8" "四處" "-" 402 619 1 "-1"
"6142" 59 "e1" 1 "c" "9" "投訴" "-" 766 402 1 "-1"
"6143" 59 "e1" 1 "c" "?" "N" "0" 14894 766 1 "-1"
"6144" 59 "e1" 17 "c" "0" "流氓" "-" 494 14894 1 "1"
"6145" 59 "e1" 17 "c" "1" "威脅" "-" 670 494 1 "2"
"6146" 59 "e1" 17 "c" "2" "的" "-" 589 670 1 "3"
"6147" 59 "e1" 17 "c" "3" "逃犯" "-" 584 589 1 "4"
"6148" 59 "e1" 17 "c" "4" "害怕" "-" 2008 584 1 "5"
"6149" 59 "e1" 17 "c" "5" "被" "-" 473 2008 1 "-1"
"6150" 59 "e1" 17 "c" "6" "警察" "-" 488 473 1 "-1"
"6151" 59 "e1" 17 "c" "7" "抓" "-" 620 488 1 "-1"
"6152" 59 "e1" 17 "c" "8" "整天" "-" 706 620 1 "-1"
"6153" 59 "e1" 17 "c" "9" "提心" "-" 3906 706 1 "-1"
"6154" 59 "e1" 17 "c" "10" "吊膽" "-" 473 3906 1 "-1"
"6155" 59 "e1" 17 "c" "?" "N" "1" 3026 473 1 "-1"
"6156" 59 "e1" 13 "c" "0" "鋼琴師" "-" 751 3026 1 "-1"
"6157" 59 "e1" 13 "c" "1" "很" "-" 483 751 1 "1"
"6158" 59 "e1" 13 "c" "2" "受不了" "-" 534 483 1 "2"
"6159" 59 "e1" 13 "c" "3" "的" "-" 458 534 1 "3"
"6160" 59 "e1" 13 "c" "4" "小提琴家" "-" 4931 458 1 "4"
"6161" 59 "e1" 13 "c" "5" "脾氣" "-" 2790 4931 1 "5"
"6162" 59 "e1" 13 "c" "6" "不好" "-" 791 2790 1 "-1"
"6163" 59 "e1" 13 "c" "7" "對人" "-" 1296 791 1 "-1"
"6164" 59 "e1" 13 "c" "8" "大吼" "-" 609 1296 1 "-1"
"6165" 59 "e1" 13 "c" "9" "大叫" "-" 529 609 1 "-1"
"6166" 59 "e1" 13 "c" "?" "Y" "1" 7266 529 1 "-1"
"6167" 59 "e1" 15 "a" "0" "愛上" "-" 529 7266 -1 "1"
"6168" 59 "e1" 15 "a" "1" "明星" "-" 519 529 -1 "2"
"6169" 59 "e1" 15 "a" "2" "的" "-" 428 519 -1 "3"
"6170" 59 "e1" 15 "a" "3" "詩人" "-" 539 428 -1 "4"
"6171" 59 "e1" 15 "a" "4" "充滿" "-" 1190 539 -1 "5"
"6172" 59 "e1" 15 "a" "5" "不切實際" "-" 564 1190 -1 "-1"
"6173" 59 "e1" 15 "a" "6" "的" "-" 837 564 -1 "-1"
"6174" 59 "e1" 15 "a" "7" "幻想" "-" 438 837 -1 "-1"
"6175" 59 "e1" 15 "a" "8" "整天" "-" 448 438 -1 "-1"
"6176" 59 "e1" 15 "a" "9" "作" "-" 342 448 -1 "-1"
"6177" 59 "e1" 15 "a" "10" "白日夢" "-" 433 342 -1 "-1"
"6178" 59 "e1" 15 "a" "?" "Y" "1" 3440 433 -1 "-1"
"6179" 59 "e1" 3 "a" "0" "認識" "-" 494 3440 -1 "1"
"6180" 59 "e1" 3 "a" "1" "教授" "-" 544 494 -1 "2"
"6181" 59 "e1" 3 "a" "2" "的" "-" 423 544 -1 "3"
"6182" 59 "e1" 3 "a" "3" "作家" "-" 448 423 -1 "4"
"6183" 59 "e1" 3 "a" "4" "很" "-" 751 448 -1 "5"
"6184" 59 "e1" 3 "a" "5" "有名" "-" 2896 751 -1 "-1"
"6185" 59 "e1" 3 "a" "6" "著作" "-" 922 2896 -1 "-1"
"6186" 59 "e1" 3 "a" "7" "也" "-" 837 922 -1 "-1"
"6187" 59 "e1" 3 "a" "8" "很多" "-" 781 837 -1 "-1"
"6188" 59 "e1" 3 "a" "?" "Y" "1" 2567 781 -1 "-1"
"6201" 59 "e1" 7 "a" "0" "遇見" "-" 686 2567 -1 "1"
"6202" 59 "e1" 7 "a" "1" "老太太" "-" 721 686 -1 "2"
"6203" 59 "e1" 7 "a" "2" "的" "-" 922 721 -1 "3"
"6204" 59 "e1" 7 "a" "3" "女孩" "-" 675 922 -1 "4"
"6205" 59 "e1" 7 "a" "4" "頭髮" "-" 655 675 -1 "5"
"6206" 59 "e1" 7 "a" "5" "很長" "-" 816 655 -1 "-1"
"6207" 59 "e1" 7 "a" "6" "而且" "-" 3669 816 -1 "-1"
"6208" 59 "e1" 7 "a" "7" "也" "-" 680 3669 -1 "-1"
"6209" 59 "e1" 7 "a" "8" "長的" "-" 509 680 -1 "-1"
"6210" 59 "e1" 7 "a" "9" "很" "-" 423 509 -1 "-1"
"6211" 59 "e1" 7 "a" "10" "漂亮" "-" 473 423 -1 "-1"
"6212" 59 "e1" 7 "a" "?" "N" "1" 1103 473 -1 "-1"
"6213" 6 "e1" 20 "a" "0" "抱怨" "-" 642 1103 -1 "1"
"6214" 6 "e1" 20 "a" "1" "司機" "-" 501 642 -1 "2"
"6215" 6 "e1" 20 "a" "2" "的" "-" 495 501 -1 "3"
"6216" 6 "e1" 20 "a" "3" "乘客" "-" 1443 495 -1 "4"
"6217" 6 "e1" 20 "a" "4" "總是" "-" 510 1443 -1 "5"
"6218" 6 "e1" 20 "a" "5" "大聲" "-" 641 510 -1 "-1"
"6219" 6 "e1" 20 "a" "6" "喧嘩" "-" 1195 641 -1 "-1"
"6220" 6 "e1" 20 "a" "7" "很" "-" 459 1195 -1 "-1"
"6221" 6 "e1" 20 "a" "8" "令人" "-" 520 459 -1 "-1"
"6222" 6 "e1" 20 "a" "9" "受不了" "-" 2839 520 -1 "-1"
"6223" 6 "e1" 20 "a" "?" "N" "1" 3089 2839 -1 "-1"
"6224" 6 "e1" 14 "c" "0" "屠夫" "-" 737 3089 1 "1"
"6225" 6 "e1" 14 "c" "1" "瞧不起" "-" 686 737 1 "2"
"6226" 6 "e1" 14 "c" "2" "的" "-" 505 686 1 "3"
"6227" 6 "e1" 14 "c" "3" "清潔工" "-" 1180 505 1 "4"
"6228" 6 "e1" 14 "c" "4" "衣服" "-" 923 1180 1 "5"
"6229" 6 "e1" 14 "c" "5" "總是" "-" 479 923 1 "-1"
"6230" 6 "e1" 14 "c" "6" "很" "-" 485 479 1 "-1"
"6231" 6 "e1" 14 "c" "7" "髒" "-" 389 485 1 "-1"
"6232" 6 "e1" 14 "c" "8" "身上" "-" 5012 389 1 "-1"
"6233" 6 "e1" 14 "c" "9" "也" "-" 510 5012 1 "-1"
"6234" 6 "e1" 14 "c" "10" "有股" "-" 898 510 1 "-1"
"6235" 6 "e1" 14 "c" "11" "怪" "-" 767 898 1 "-1"
"6236" 6 "e1" 14 "c" "12" "味道" "-" 3878 767 1 "-1"
"6237" 6 "e1" 14 "c" "?" "N" "0" 3719 3878 1 "-1"
"6238" 6 "e1" 10 "c" "0" "郵差" "-" 561 3719 1 "1"
"6239" 6 "e1" 10 "c" "1" "撞到" "-" 883 561 1 "2"
"6240" 6 "e1" 10 "c" "2" "的" "-" 565 883 1 "3"
"6241" 6 "e1" 10 "c" "3" "送花童" "-" 1750 565 1 "4"
"6242" 6 "e1" 10 "c" "4" "背著" "-" 2541 1750 1 "5"
"6243" 6 "e1" 10 "c" "5" "很多" "-" 424 2541 1 "-1"
"6244" 6 "e1" 10 "c" "6" "東西" "-" 354 424 1 "-1"
"6245" 6 "e1" 10 "c" "7" "走路" "-" 565 354 1 "-1"
"6246" 6 "e1" 10 "c" "8" "東倒西歪" "-" 878 565 1 "-1"
"6247" 6 "e1" 10 "c" "?" "N" "1" 1999 878 1 "-1"
"6248" 6 "e1" 8 "a" "0" "羨慕" "-" 365 1999 -1 "1"
"6249" 6 "e1" 8 "a" "1" "歌手" "-" 480 365 -1 "2"
"6250" 6 "e1" 8 "a" "2" "的" "-" 384 480 -1 "3"
"6251" 6 "e1" 8 "a" "3" "演員" "-" 470 384 -1 "4"
"6252" 6 "e1" 8 "a" "4" "想" "-" 1437 470 -1 "5"
"6253" 6 "e1" 8 "a" "5" "往" "-" 419 1437 -1 "-1"
"6254" 6 "e1" 8 "a" "6" "其他" "-" 716 419 -1 "-1"
"6255" 6 "e1" 8 "a" "7" "方面" "-" 424 716 -1 "-1"
"6256" 6 "e1" 8 "a" "8" "發展" "-" 444 424 -1 "-1"
"6257" 6 "e1" 8 "a" "9" "可是" "-" 712 444 -1 "-1"
"6258" 6 "e1" 8 "a" "10" "沒有" "-" 409 712 -1 "-1"
"6259" 6 "e1" 8 "a" "11" "機會" "-" 1075 409 -1 "-1"
"6260" 6 "e1" 8 "a" "?" "Y" "0" 2009 1075 -1 "-1"
"6261" 6 "e1" 18 "c" "0" "富豪" "-" 461 2009 1 "1"
"6262" 6 "e1" 18 "c" "1" "邀請" "-" 611 461 1 "2"
"6263" 6 "e1" 18 "c" "2" "的" "-" 646 611 1 "3"
"6264" 6 "e1" 18 "c" "3" "官員" "-" 485 646 1 "4"
"6265" 6 "e1" 18 "c" "4" "心懷" "-" 1200 485 1 "5"
"6266" 6 "e1" 18 "c" "5" "不軌" "-" 363 1200 1 "-1"
"6267" 6 "e1" 18 "c" "6" "但是" "-" 435 363 1 "-1"
"6268" 6 "e1" 18 "c" "7" "善於" "-" 424 435 1 "-1"
"6269" 6 "e1" 18 "c" "8" "隱藏" "-" 505 424 1 "-1"
"6270" 6 "e1" 18 "c" "?" "N" "1" 4878 505 1 "-1"
"6284" 6 "e1" 6 "c" "0" "市長" "-" 532 4878 1 "1"
"6285" 6 "e1" 6 "c" "1" "打擾" "-" 570 532 1 "2"
"6286" 6 "e1" 6 "c" "2" "的" "-" 1009 570 1 "3"
"6287" 6 "e1" 6 "c" "3" "議員" "-" 661 1009 1 "4"
"6288" 6 "e1" 6 "c" "4" "整天" "-" 1210 661 1 "5"
"6289" 6 "e1" 6 "c" "5" "講電話" "-" 1543 1210 1 "-1"
"6290" 6 "e1" 6 "c" "6" "因為" "-" 489 1543 1 "-1"
"6291" 6 "e1" 6 "c" "7" "事情" "-" 812 489 1 "-1"
"6292" 6 "e1" 6 "c" "8" "多" "-" 2643 812 1 "-1"
"6293" 6 "e1" 6 "c" "?" "Y" "0" 1718 2643 1 "-1"
"6294" 6 "e1" 2 "c" "0" "老闆" "-" 582 1718 1 "1"
"6295" 6 "e1" 2 "c" "1" "信任" "-" 490 582 1 "2"
"6296" 6 "e1" 2 "c" "2" "的" "-" 479 490 1 "3"
"6297" 6 "e1" 2 "c" "3" "工程師" "-" 590 479 1 "4"
